indiv_num,hplus,rgi,datdeb_m,datdeb,salred_lowess,sexe,age,ancentr,dep,dimanc,horaic,maisoc,pnai28,samedc,zus,nivet,empnbh,paiperc,paimerc,datdeb_q,naf10,etranger,urban,in_tepa,married
108534,,4,2007m6,11jun2007,1924.6292,1,45,312,85,3,1,3,10,2,0,52,47,1,1,2007q2,BE,1,0,1,0
108534,44,5,2007m9,10sep2007,2000.452,1,45,312,85,3,1,3,10,2,0,52,44,1,1,2007q3,BE,1,0,1,0
108534,,6,2007m12,10dec2007,2073.4773,1,45,312,85,3,1,3,10,2,0,52,77,1,1,2007q4,BE,1,0,1,0
108536,,1,2007m9,10sep2007,1537.0416,1,25,35,85,3,3,3,10,1,0,42,55,1,1,2007q3,GI,1,0,1,0
108537,40,6,2007m12,10dec2007,1177.1758,0,24,27,85,3,1,3,10,1,0,41,37,1,1,2007q4,RU,1,0,1,1
108538,,1,2006m9,11sep2006,1279.2245,1,24,39,85,3,1,3,10,3,0,52,41,1,1,2006q3,FZ,1,0,1,0
108538,44,2,2006m12,11dec2006,1558.0687,1,25,42,85,3,1,3,10,3,0,52,43,1,1,2006q4,FZ,1,0,1,1
108604,,2,2007m6,18jun2007,1523.3762,1,31,19,68,3,1,3,10,3,0,52,35,1,1,2007q2,FZ,1,1,1,0
108604,,3,2007m9,17sep2007,,1,31,22,68,3,1,3,10,3,0,52,35,1,1,2007q3,FZ,1,1,1,0
108604,,5,2008m3,17mar2008,,1,32,28,68,3,1,3,10,3,0,52,28,1,1,2008q1,FZ,1,1,1,0
108604,,6,2008m6,16jun2008,1605.5675,1,32,31,68,3,1,3,10,3,0,52,35,1,1,2008q2,FZ,1,1,1,0
108608,,5,2008m3,17mar2008,,0,22,13,68,3,1,3,10,3,0,32,28,1,1,2008q1,BE,1,1,1,0
108608,,6,2008m6,16jun2008,1153.4301,0,22,16,68,3,1,3,10,3,0,32,35,1,1,2008q2,BE,1,1,1,0
108613,,1,2007m3,19mar2007,1825.4448,1,35,84,68,2,3,3,10,1,0,42,50,1,1,2007q1,MN,1,1,1,1
108613,,2,2007m6,18jun2007,1835.7054,1,35,84,68,2,3,3,10,1,0,42,60,1,1,2007q2,MN,1,1,1,1
108613,,3,2007m9,17sep2007,1845.2891,1,35,84,68,2,3,3,10,1,0,42,45,1,1,2007q3,MN,1,1,1,1
108613,,4,2007m12,17dec2007,1855.0636,1,35,84,68,2,3,3,10,1,0,42,45,1,1,2007q4,MN,1,1,1,1
108613,,5,2008m3,17mar2008,1860.7554,1,36,96,68,2,3,3,10,1,0,42,50,1,1,2008q1,MN,1,1,1,1
108613,,6,2008m6,16jun2008,1861.942,1,36,96,68,3,3,3,10,1,0,42,50,1,1,2008q2,MN,1,1,1,1
108615,,1,2007m3,19mar2007,1944.9121,1,53,396,68,2,2,3,10,2,0,52,43,1,1,2007q1,GI,1,1,1,1
108615,,3,2007m9,17sep2007,2003.411,1,53,396,68,2,2,3,10,2,0,52,43,1,1,2007q3,GI,1,1,1,1
108615,,4,2007m12,17dec2007,2027.302,1,54,396,68,2,2,3,10,2,0,52,43,1,1,2007q4,GI,1,1,1,1
108655,,4,2008m2,11feb2008,1719.0824,1,44,96,79,3,1,3,10,2,0,61,35,1,1,2008q1,BE,1,1,1,0
108655,,5,2008m5,12may2008,2129.7256,1,45,96,79,3,1,3,10,2,0,61,35,1,1,2008q2,BE,1,1,1,0
108660,,1,2007m5,14may2007,1200,1,55,4,79,3,1,3,32,3,0,72,28,4,4,2007q2,FZ,3,1,1,1
108660,,2,2008m2,11feb2008,,1,55,13,79,3,1,3,32,3,0,72,35,4,4,2008q1,FZ,3,1,1,1
108660,,3,2008m5,12may2008,,1,56,16,79,3,1,3,32,3,0,72,35,4,4,2008q2,FZ,3,1,1,1
108665,,1,2007m8,13aug2007,,1,53,6,79,3,2,3,10,1,0,52,30,1,1,2007q3,GI,1,1,1,0
108665,,2,2007m11,12nov2007,,1,53,9,79,3,2,3,10,1,0,52,37,1,1,2007q4,GI,1,1,1,0
108666,,2,2007m11,12nov2007,2376.4077,0,52,240,79,3,1,3,10,3,0,32,35,1,1,2007q4,MN,1,1,1,0
108666,,3,2008m2,11feb2008,2365.2864,0,52,252,79,3,1,3,10,3,0,32,35,1,1,2008q1,MN,1,1,1,0
108666,,4,2008m5,12may2008,2360.7671,0,53,252,79,3,1,3,10,3,0,32,35,1,1,2008q2,MN,1,1,1,0
108668,,1,2007m5,14may2007,2779.9778,1,46,120,79,3,1,3,10,2,0,32,39,1,1,2007q2,GI,1,1,1,0
108668,,4,2008m2,11feb2008,2674.48,1,47,132,79,3,1,3,10,2,0,32,44,1,1,2008q1,GI,1,1,1,0
108861,,1,2007m6,11jun2007,1835.7054,1,37,204,85,3,3,3,10,2,0,52,40,1,1,2007q2,MN,1,0,1,1
108861,,2,2007m9,10sep2007,1845.2891,1,38,204,85,3,3,3,10,2,0,52,40,1,1,2007q3,MN,1,0,1,1
108861,,3,2007m12,10dec2007,1855.0636,1,38,204,85,3,3,3,10,2,0,52,40,1,1,2007q4,MN,1,0,1,1
108862,,1,2007m6,11jun2007,1529.1219,0,36,34,85,3,1,3,10,1,0,52,35,1,1,2007q2,GI,1,0,1,1
108993,44,1,2007m5,14may2007,1710.683,0,55,204,79,1,3,3,10,1,0,52,24,1,1,2007q2,GI,1,1,1,0
108993,45,2,2007m8,13aug2007,1720.6155,0,56,204,79,1,3,3,10,1,0,52,39,1,1,2007q3,GI,1,1,1,0
108993,45,3,2007m11,12nov2007,1722.4907,0,56,204,79,1,3,3,10,1,0,52,16,1,1,2007q4,GI,1,1,1,0
108993,,4,2008m2,11feb2008,1716.4208,0,56,216,79,1,3,3,10,1,0,52,35,1,1,2008q1,GI,1,1,1,0
108993,,5,2008m5,12may2008,1713.7083,0,56,216,79,1,3,3,10,1,0,52,35,1,1,2008q2,GI,1,1,1,0
108993,,6,2008m8,11aug2008,1717.365,0,57,216,79,1,3,3,10,1,0,52,32,1,1,2008q3,GI,1,1,1,0
109339,40,1,2007m9,03sep2007,1537.0416,1,29,50,26,3,1,3,10,3,0,43,39,1,1,2007q3,GI,1,1,1,0
109339,,2,2007m12,03dec2007,1537.5538,1,29,53,26,3,1,3,10,3,0,43,31,1,1,2007q4,GI,1,1,1,0
109339,,3,2008m3,03mar2008,1539.9117,1,29,56,26,3,1,3,10,3,0,43,39,1,1,2008q1,GI,1,1,1,0
109340,39,1,2007m9,03sep2007,1496.425,1,30,108,26,3,1,3,10,2,0,43,35,1,1,2007q3,BE,1,1,1,0
109340,,2,2007m12,03dec2007,1494.6986,1,30,108,26,3,1,3,10,2,0,43,35,1,1,2007q4,BE,1,1,1,0
109340,40,4,2008m6,02jun2008,1513.7751,1,31,120,26,3,1,3,10,2,0,43,48,1,1,2008q2,BE,1,1,1,0
109343,40,1,2007m6,04jun2007,1802.4841,1,34,1,26,2,3,3,10,2,0,22,22,6,6,2007q2,GI,1,1,1,1
109343,,3,2007m12,03dec2007,1928.6097,1,34,2,26,3,1,3,10,3,0,22,40,6,6,2007q4,GI,1,1,1,1
109344,,1,2007m6,04jun2007,1274.8877,0,38,22,26,3,1,3,12,3,0,42,35,6,6,2007q2,BE,3,1,1,1
109344,,6,2008m9,01sep2008,1424.741,0,39,12,26,3,1,3,12,3,0,42,28,6,6,2008q3,GI,3,1,1,1
109350,,2,2007m9,03sep2007,,1,38,4,26,3,2,3,10,2,0,52,30,1,1,2007q3,BE,1,1,1,1
109350,,3,2007m12,03dec2007,1738.8073,1,38,7,26,3,2,3,10,2,0,52,37,1,1,2007q4,BE,1,1,1,1
109350,47,4,2008m3,03mar2008,1801.432,1,38,10,26,3,2,3,10,2,0,52,16,1,1,2008q1,BE,1,1,1,1
109350,,5,2008m6,02jun2008,,1,38,13,26,3,2,3,10,2,0,52,37,1,1,2008q2,BE,1,1,1,1
109351,,1,2007m6,04jun2007,1359.9194,1,20,8,26,3,1,3,10,3,0,52,42,1,1,2007q2,BE,1,1,1,0
109351,,2,2007m9,03sep2007,1310.1824,1,21,11,26,3,1,3,10,3,0,52,39,1,1,2007q3,BE,1,1,1,0
109351,45,3,2007m12,03dec2007,,1,21,14,26,3,1,3,10,3,0,52,37,1,1,2007q4,BE,1,1,1,0
109351,,4,2008m3,03mar2008,,1,21,17,26,3,1,3,10,3,0,52,35,1,1,2008q1,BE,1,1,1,0
109351,,5,2008m6,02jun2008,1344.3268,1,21,20,26,3,1,3,10,3,0,52,65,1,1,2008q2,BE,1,1,1,0
109351,40,6,2008m9,01sep2008,1285.1033,1,22,23,26,3,1,3,10,3,0,52,37.5,1,1,2008q3,BE,1,1,1,0
109399,,1,2007m9,03sep2007,2100.0522,1,57,312,92,3,3,3,10,3,0,72,65,1,1,2007q3,GI,1,1,1,0
109399,,2,2007m12,03dec2007,2102.1003,1,57,312,92,3,3,3,10,3,0,72,65,1,1,2007q4,GI,1,1,1,0
109399,,3,2008m3,03mar2008,2105.8733,1,57,324,92,3,3,3,10,3,0,72,65,1,1,2008q1,GI,1,1,1,0
109399,,4,2008m6,02jun2008,2115.6328,1,58,324,92,3,3,3,10,3,0,72,65,1,1,2008q2,GI,1,1,1,0
109399,,5,2008m9,01sep2008,2117.2773,1,58,324,92,3,3,3,10,3,0,72,65,1,1,2008q3,GI,1,1,1,0
109399,,6,2008m12,01dec2008,2107.3572,1,58,324,92,3,3,3,10,3,0,72,65,1,1,2008q4,GI,1,1,1,0
109408,,1,2007m9,03sep2007,1574.7207,1,34,44,92,3,1,3,32,3,0,71,39,4,4,2007q3,FZ,3,1,1,1
109408,,2,2007m12,03dec2007,1697.5822,1,35,47,92,3,1,3,32,3,0,71,39,4,4,2007q4,FZ,3,1,1,1
109408,,3,2008m3,03mar2008,1720.84,1,35,50,92,3,1,3,32,3,0,71,39,4,4,2008q1,FZ,3,1,1,1
109408,,4,2008m6,02jun2008,1746.1787,1,35,53,92,3,1,3,32,3,0,71,39,4,4,2008q2,FZ,3,1,1,1
109408,,5,2008m9,01sep2008,1770.9554,1,35,56,92,3,1,3,32,3,0,71,39,4,4,2008q3,FZ,3,1,1,1
109408,,6,2008m12,01dec2008,1794.083,1,36,59,92,3,1,3,32,3,0,71,39,4,4,2008q4,FZ,3,1,1,1
109409,,2,2007m12,03dec2007,1337.3018,0,30,13,92,3,3,3,32,1,0,71,36,4,4,2007q4,GI,3,1,1,1
109409,,3,2008m3,03mar2008,1379.8079,0,30,16,92,3,3,3,32,1,0,71,36,4,4,2008q1,GI,3,1,1,1
109409,,4,2008m6,02jun2008,1408.3516,0,30,19,92,3,3,3,32,1,0,71,36,4,4,2008q2,GI,3,1,1,1
109409,,5,2008m9,01sep2008,,0,30,22,92,3,3,3,32,1,0,71,36,4,4,2008q3,GI,3,1,1,1
109409,,6,2008m12,01dec2008,1305.7285,0,31,25,92,3,3,3,32,1,0,71,36,4,4,2008q4,GI,3,1,1,1
109411,,1,2007m9,03sep2007,1569.8766,0,35,204,92,3,1,3,10,3,0,71,35,99,1,2007q3,BE,1,1,1,0
109411,,2,2007m12,03dec2007,1576.272,0,35,204,92,3,1,3,10,3,0,71,35,99,1,2007q4,BE,1,1,1,0
109411,,3,2008m3,03mar2008,1572.1158,0,35,216,92,3,1,3,10,3,0,71,35,99,1,2008q1,FZ,1,1,1,0
109411,,4,2008m6,02jun2008,1561.1682,0,35,216,92,3,1,3,10,3,0,71,35,99,1,2008q2,FZ,1,1,1,0
109411,,5,2008m9,01sep2008,1553.6609,0,36,216,92,3,1,3,10,3,0,71,35,99,1,2008q3,FZ,1,1,1,0
109411,,6,2008m12,01dec2008,1551.661,0,36,216,92,3,1,3,10,3,0,71,35,99,1,2008q4,FZ,1,1,1,0
109419,,1,2007m9,03sep2007,1602.6245,1,34,43,92,3,3,2,10,3,0,41,45,1,1,2007q3,MN,1,1,1,1
109419,,2,2007m12,03dec2007,1855.0636,1,35,46,92,3,3,2,10,3,0,41,45,1,1,2007q4,MN,1,1,1,1
109419,,3,2008m3,03mar2008,1860.7554,1,35,49,92,3,3,2,10,3,0,41,45,1,1,2008q1,JZ,1,1,1,1
109419,,4,2008m6,02jun2008,1861.942,1,35,52,92,3,3,2,10,3,0,41,45,1,1,2008q2,JZ,1,1,1,1
109419,,5,2008m9,01sep2008,1861.5289,1,35,55,92,3,3,2,10,3,0,41,45,1,1,2008q3,JZ,1,1,1,1
109419,,6,2008m12,01dec2008,1863.9259,1,36,58,92,3,3,2,10,3,0,41,45,1,1,2008q4,JZ,1,1,1,1
109634,,1,2007m2,05feb2007,1519.3087,1,27,58,64,3,1,3,10,1,0,52,35,1,1,2007q1,MN,1,1,1,0
109634,,6,2008m5,05may2008,1546.0529,1,28,73,64,2,1,3,10,1,0,52,35,1,1,2008q2,MN,1,1,1,0
109747,,1,2007m6,04jun2007,1699.2902,1,38,240,26,3,1,3,10,2,0,52,39,1,1,2007q2,BE,1,1,1,0
109747,,2,2007m9,03sep2007,1705.277,1,38,240,26,3,1,3,10,2,0,52,39,1,1,2007q3,BE,1,1,1,0
109747,,3,2007m12,03dec2007,1713.377,1,38,240,26,3,1,3,10,2,0,52,39,1,1,2007q4,BE,1,1,1,0
109751,40,3,2007m12,03dec2007,1537.5538,1,29,40,26,2,1,3,10,3,0,71,35,6,1,2007q4,GI,1,1,1,0
109751,,5,2008m6,02jun2008,1549.5781,1,30,46,26,2,1,3,10,3,0,71,35,6,1,2008q2,GI,1,1,1,0
109751,,6,2008m9,01sep2008,1559.4976,1,30,49,26,2,1,3,10,3,0,71,35,6,1,2008q3,GI,1,1,1,0
109754,40,1,2007m6,04jun2007,1687.3242,1,39,120,26,3,1,3,10,3,0,61,35,1,1,2007q2,GI,1,1,1,0
109754,40,2,2007m9,03sep2007,1699.8411,1,39,120,26,3,1,3,10,3,0,61,35,1,1,2007q3,GI,1,1,1,0
109754,40,3,2007m12,03dec2007,1712.7275,1,39,120,26,3,1,3,10,3,0,61,35,1,1,2007q4,GI,1,1,1,0
109754,40,4,2008m3,03mar2008,1727.1605,1,40,132,26,3,1,3,10,3,0,61,35,1,1,2008q1,GI,1,1,1,0
109754,,5,2008m6,02jun2008,1739.959,1,40,132,26,3,1,3,10,3,0,61,39,1,1,2008q2,GI,1,1,1,0
109754,,6,2008m9,01sep2008,1748.3511,1,40,132,26,3,1,3,10,3,0,61,38,1,1,2008q3,GI,1,1,1,0
109756,,1,2007m6,04jun2007,1651.963,1,36,84,26,3,1,3,10,3,0,52,35,1,1,2007q2,FZ,1,1,1,1
109756,,2,2007m9,03sep2007,1674.8845,1,36,84,26,3,1,3,10,3,0,52,35,1,1,2007q3,FZ,1,1,1,1
109756,,3,2007m12,03dec2007,1697.5822,1,36,84,26,3,1,3,10,3,0,52,35,1,1,2007q4,FZ,1,1,1,1
109756,,4,2008m3,03mar2008,1720.84,1,37,96,26,3,1,3,10,3,0,52,35,1,1,2008q1,FZ,1,1,1,1
109756,,5,2008m6,02jun2008,1746.1787,1,37,96,26,3,1,3,10,3,0,52,35,1,1,2008q2,FZ,1,1,1,1
109756,,6,2008m9,01sep2008,1770.9554,1,37,96,26,3,1,3,10,3,0,52,35,1,1,2008q3,FZ,1,1,1,1
109776,,2,2007m12,17dec2007,2032.626,1,45,228,9,3,1,3,11,3,0,52,35,6,6,2007q4,BE,2,1,1,1
109776,40,3,2008m3,17mar2008,2042.6476,1,45,240,9,3,1,3,11,3,0,52,35,6,6,2008q1,BE,2,1,1,1
109776,,4,2008m6,16jun2008,2043.6997,1,46,240,9,3,1,3,11,3,0,52,35,6,6,2008q2,BE,2,1,1,1
109776,,5,2008m9,15sep2008,2044.978,1,46,240,9,3,1,3,11,3,0,52,35,6,6,2008q3,BE,2,1,1,1
109776,,6,2008m12,15dec2008,2047.9417,1,46,240,9,3,1,3,11,3,0,52,35,6,6,2008q4,BE,2,1,1,1
109785,,2,2007m12,17dec2007,,1,48,21,9,3,1,3,10,2,0,61,35,1,1,2007q4,BE,1,1,1,0
109788,,1,2007m9,17sep2007,2163.5574,1,31,108,9,3,1,3,10,3,0,32,45,1,1,2007q3,BE,1,1,1,1
109788,,2,2007m12,17dec2007,2172.5518,1,32,108,9,3,1,3,10,3,0,32,40,1,1,2007q4,BE,1,1,1,1
109788,,3,2008m3,17mar2008,2180.376,1,32,120,9,3,1,3,10,3,0,32,40,1,1,2008q1,BE,1,1,1,1
109788,,4,2008m6,16jun2008,2166.51,1,32,120,9,3,1,3,10,3,0,32,40,1,1,2008q2,BE,1,1,1,1
109788,,5,2008m9,15sep2008,2128.9832,1,32,120,9,3,1,3,10,3,0,32,40,1,1,2008q3,BE,1,1,1,1
109944,,1,2007m2,05feb2007,2958.5764,1,40,72,64,2,3,2,10,2,0,21,60,4,4,2007q1,MN,1,1,1,0
109944,,2,2007m5,07may2007,3039.5947,1,41,72,64,2,3,2,10,2,0,21,60,4,4,2007q2,MN,1,1,1,0
109944,,4,2007m11,05nov2007,3168.762,1,41,72,64,2,3,2,10,2,0,21,60,4,4,2007q4,MN,1,1,1,0
109944,,5,2008m2,04feb2008,3217.9136,1,41,84,64,2,3,2,10,2,0,21,60,4,4,2008q1,KZ,1,1,1,0
109944,,6,2008m5,05may2008,3252.5889,1,42,84,64,2,3,2,10,2,0,21,39,4,4,2008q2,KZ,1,1,1,0
109945,,1,2007m2,05feb2007,2567.6738,0,36,61,64,3,3,2,23,3,0,21,60,3,3,2007q1,KZ,3,1,1,0
109945,,2,2007m5,07may2007,2614.9402,0,36,64,64,3,3,2,23,3,0,21,60,3,3,2007q2,KZ,3,1,1,0
109945,,4,2007m11,05nov2007,2820.2534,0,36,70,64,3,3,2,23,3,0,21,60,3,3,2007q4,KZ,3,1,1,0
109945,,5,2008m2,04feb2008,2917.8328,0,37,73,64,3,3,2,23,3,0,21,60,3,3,2008q1,KZ,3,1,1,0
109950,,1,2007m2,05feb2007,4257.1318,1,44,8,64,2,1,2,10,2,0,21,60,1,1,2007q1,BE,1,1,1,1
109950,,4,2007m11,05nov2007,,1,44,17,64,2,1,2,10,2,0,21,60,1,1,2007q4,BE,1,1,1,1
109950,,5,2008m2,04feb2008,,1,45,20,64,2,1,2,10,2,0,21,60,1,1,2008q1,BE,1,1,1,1
109950,,6,2008m5,05may2008,6703,1,45,23,64,2,1,2,10,2,0,21,52,1,1,2008q2,BE,1,1,1,1
109954,,1,2007m2,05feb2007,3768.5537,1,40,180,64,3,3,3,10,3,0,21,70,1,1,2007q1,KZ,1,1,1,1
109954,,2,2007m5,07may2007,3822.7134,1,41,180,64,3,3,3,10,3,0,21,40,1,1,2007q2,KZ,1,1,1,1
109954,,4,2007m11,05nov2007,3894.1094,1,41,180,64,3,3,3,10,3,0,21,20,1,1,2007q4,KZ,1,1,1,1
109954,,5,2008m2,04feb2008,3865.4243,1,41,192,64,3,3,3,10,3,0,21,65,1,1,2008q1,KZ,1,1,1,1
109954,,6,2008m5,05may2008,3837.8049,1,42,192,64,3,3,3,10,3,0,21,27,1,1,2008q2,KZ,1,1,1,1
109958,40,1,2007m2,05feb2007,1821.7565,1,43,180,64,3,1,3,10,3,0,52,35,1,1,2007q1,GI,1,1,1,1
109958,,2,2007m5,07may2007,1832.4698,1,43,180,64,3,1,3,10,3,0,52,27,1,1,2007q2,GI,1,1,1,1
109958,,4,2007m11,05nov2007,1852.0348,1,44,180,64,3,1,3,10,3,0,52,35,1,1,2007q4,GI,1,1,1,1
109958,,5,2008m2,04feb2008,1859.4984,1,44,192,64,3,1,3,10,3,0,52,35,1,1,2008q1,GI,1,1,1,1
109958,,6,2008m5,05may2008,1861.8624,1,44,192,64,3,1,3,10,3,0,52,28,1,1,2008q2,GI,1,1,1,1
109959,,1,2007m2,05feb2007,1354.899,0,33,84,64,3,3,3,10,3,0,43,35,1,1,2007q1,GI,1,1,1,1
109959,,2,2007m5,07may2007,1378.5808,0,33,84,64,3,3,3,10,3,0,43,27,1,1,2007q2,GI,1,1,1,1
109959,,4,2007m11,05nov2007,1413.7922,0,34,84,64,3,3,3,10,3,0,43,35,1,1,2007q4,GI,1,1,1,1
109959,,5,2008m2,04feb2008,1420.6805,0,34,96,64,3,3,3,10,3,0,43,35,1,1,2008q1,GI,1,1,1,1
109959,,6,2008m5,05may2008,1431.4626,0,34,96,64,3,3,3,10,3,0,43,28,1,1,2008q2,GI,1,1,1,1
110250,,1,2006m10,02oct2006,2528.1257,0,36,33,80,3,1,3,10,2,0,21,35,1,1,2006q4,RU,1,1,1,0
110250,,3,2007m4,02apr2007,2594.8801,0,36,39,80,3,1,3,10,2,0,21,40,1,1,2007q2,RU,1,1,1,0
110250,,4,2007m7,02jul2007,2668.4214,0,36,42,80,3,1,3,10,2,0,21,24,1,1,2007q3,RU,1,1,1,0
110250,,5,2007m10,01oct2007,2783.7839,0,37,45,80,3,1,3,10,2,0,21,40,1,1,2007q4,RU,1,1,1,0
110253,,2,2007m1,01jan2007,1491.2432,1,28,35,80,3,1,3,10,2,0,52,32,1,1,2007q1,FZ,1,1,1,0
110253,,4,2007m7,02jul2007,1543.1444,1,29,41,80,3,1,3,10,2,0,52,39,1,1,2007q3,FZ,1,1,1,0
110253,,5,2007m10,01oct2007,1563.6298,1,29,44,80,3,1,3,10,2,0,52,39,1,1,2007q4,FZ,1,1,1,0
110257,,2,2007m1,01jan2007,1639.6696,0,50,204,80,3,1,3,10,3,0,61,32,1,1,2007q1,GI,1,1,1,1
110257,,3,2007m4,02apr2007,1643.2056,0,50,204,80,3,1,3,10,3,0,61,39,1,1,2007q2,GI,1,1,1,1
110257,,4,2007m7,02jul2007,1648.5265,0,50,204,80,3,1,3,10,3,0,61,39,1,1,2007q3,GI,1,1,1,1
110257,,5,2007m10,01oct2007,1655.1333,0,51,204,80,3,1,3,10,3,0,61,39,1,1,2007q4,GI,1,1,1,1
110295,,1,2007m2,05feb2007,1502.8113,1,34,30,64,3,1,3,10,3,0,52,43,4,4,2007q1,BE,1,1,1,0
110295,,2,2007m5,07may2007,1498.0145,1,34,33,64,3,1,3,10,3,0,52,24,4,4,2007q2,BE,1,1,1,0
110295,,4,2007m11,05nov2007,1710.4585,1,35,39,64,3,1,3,10,3,0,52,35,4,4,2007q4,BE,1,1,1,0
110295,,5,2008m2,04feb2008,1719.0824,1,35,42,64,3,1,3,10,3,0,52,35,4,4,2008q1,BE,1,1,1,0
110295,,6,2008m5,05may2008,1726.5637,1,35,45,64,3,1,3,10,3,0,52,24,4,4,2008q2,BE,1,1,1,0
110296,,1,2007m2,05feb2007,1552.6375,0,39,204,64,3,1,3,10,1,0,61,36,1,1,2007q1,GI,1,1,1,0
110296,,2,2007m5,07may2007,1552.9052,0,39,204,64,3,1,3,10,1,0,61,30,1,1,2007q2,GI,1,1,1,0
110296,,4,2007m11,05nov2007,1546.2549,0,39,204,64,3,1,3,10,1,0,61,36,1,1,2007q4,GI,1,1,1,0
110296,,5,2008m2,04feb2008,1546.3848,0,40,216,64,3,1,3,10,1,0,61,36,1,1,2008q1,GI,1,1,1,0
110296,,6,2008m5,05may2008,1555.0687,0,40,216,64,3,1,3,10,1,0,61,30,1,1,2008q2,GI,1,1,1,0
110302,,2,2007m5,07may2007,1745.2546,0,26,37,64,3,1,3,10,3,0,32,28,1,1,2007q2,BE,1,1,1,0
110302,39,4,2007m11,05nov2007,1807.7059,0,27,43,64,3,1,3,10,3,0,32,35,1,1,2007q4,BE,1,1,1,0
110302,,5,2008m2,04feb2008,1789.1538,0,27,46,64,3,1,3,10,3,0,32,35,1,1,2008q1,BE,1,1,1,0
110302,,6,2008m5,05may2008,1752.8988,0,27,49,64,3,1,3,10,3,0,32,35,1,1,2008q2,BE,1,1,1,0
110304,,1,2007m2,05feb2007,1626.4998,1,39,72,64,3,1,3,10,3,0,52,39,1,1,2007q1,FZ,1,1,1,1
110304,,5,2008m2,04feb2008,1712.9235,1,40,84,64,3,1,3,10,3,0,52,39,1,1,2008q1,FZ,1,1,1,1
110304,,6,2008m5,05may2008,1538.9138,1,40,2,64,3,1,3,10,3,0,52,27,1,1,2008q2,FZ,1,1,1,1
110421,,1,2007m9,03sep2007,1805.9564,1,41,288,1,3,2,3,10,2,0,61,40,1,1,2007q3,BE,1,0,1,1
110421,,2,2007m12,03dec2007,1825.9375,1,41,288,1,3,2,3,10,2,0,61,39,1,1,2007q4,BE,1,0,1,1
110421,,3,2008m3,03mar2008,1842.6793,1,42,300,1,3,2,3,10,2,0,61,35,1,1,2008q1,MN,1,0,1,1
110421,,4,2008m6,02jun2008,1858.4683,1,42,300,1,3,2,3,10,2,0,61,39,1,1,2008q2,MN,1,0,1,1
110421,,5,2008m9,01sep2008,1869.9705,1,42,300,1,3,2,3,10,2,0,61,32,1,1,2008q3,MN,1,0,1,1
110421,,6,2008m12,01dec2008,1875.2753,1,42,300,1,3,2,3,10,2,0,61,40,1,1,2008q4,MN,1,0,1,1
110423,,1,2007m9,03sep2007,3868.7356,1,36,4,1,3,3,2,10,2,0,21,60,1,1,2007q3,BE,1,0,1,1
110423,,2,2007m12,03dec2007,,1,36,7,1,3,3,2,10,2,0,21,60,1,1,2007q4,BE,1,0,1,1
110424,,2,2007m12,03dec2007,1353.1194,0,35,3,1,3,3,3,10,3,0,43,28,1,1,2007q4,MN,1,0,1,1
110716,,2,2007m12,17dec2007,1543.2549,0,55,132,38,3,2,3,10,3,0,52,39,1,1,2007q4,BE,1,0,1,0
110716,,3,2008m3,17mar2008,1561.4058,0,56,144,38,3,2,3,10,3,0,52,39,1,1,2008q1,BE,1,0,1,0
110716,,4,2008m6,16jun2008,1575.8405,0,56,144,38,3,2,3,10,3,0,52,39,1,1,2008q2,BE,1,0,1,0
110716,17,6,2008m12,15dec2008,1637.5922,0,56,144,38,3,2,3,10,3,0,52,39,1,1,2008q4,BE,1,0,1,0
110718,,1,2007m9,17sep2007,1674.8845,1,40,72,38,3,1,3,32,1,0,52,43,4,4,2007q3,FZ,3,0,1,1
110718,,2,2007m12,17dec2007,1697.5822,1,40,72,38,3,1,3,32,1,0,52,43,4,4,2007q4,FZ,3,0,1,1
110718,,3,2008m3,17mar2008,1720.84,1,40,84,38,3,1,3,32,1,0,52,43,4,4,2008q1,FZ,3,0,1,1
110718,,4,2008m6,16jun2008,1746.1787,1,40,84,38,3,1,3,32,1,0,52,43,4,4,2008q2,FZ,3,0,1,1
110718,,5,2008m9,15sep2008,1770.9554,1,41,84,38,3,1,3,32,1,0,52,40,4,4,2008q3,FZ,3,0,1,1
110718,,6,2008m12,15dec2008,1794.083,1,41,84,38,3,1,3,32,1,0,52,43,4,4,2008q4,FZ,3,0,1,1
110750,,2,2007m12,03dec2007,1780.8206,1,35,17,1,3,3,3,10,1,0,41,45,1,1,2007q4,GI,1,0,1,1
110750,,3,2008m6,02jun2008,1555.6825,1,35,2,1,3,3,3,10,1,0,41,50,1,1,2008q2,GI,1,0,1,1
110756,,1,2007m9,03sep2007,1496.425,1,31,84,1,3,2,3,10,3,0,52,39,1,1,2007q3,BE,1,0,1,0
110756,,3,2008m3,03mar2008,1499.2368,1,32,96,1,3,2,3,10,3,0,52,39,1,1,2008q1,BE,1,0,1,0
110757,,1,2007m9,03sep2007,1581.4252,0,25,47,1,3,1,3,10,3,0,32,40,1,1,2007q3,MN,1,0,1,0
110757,,2,2007m12,03dec2007,1601.2485,0,25,50,1,3,1,3,10,3,0,32,32,1,1,2007q4,MN,1,0,1,0
110757,,3,2008m3,03mar2008,1621.3069,0,25,53,1,3,1,3,10,3,0,32,38,1,1,2008q1,MN,1,0,1,0
110757,,4,2008m9,01sep2008,1644.3514,0,26,59,1,3,1,3,10,3,0,32,40,1,1,2008q3,MN,1,0,1,0
110757,,5,2008m12,01dec2008,1644.9332,0,26,62,1,3,1,3,10,3,0,32,40,1,1,2008q4,MN,1,0,1,0
